success_status,total_time_sim,total_time_run,total_error_position,total_error_orientation
0,171.2,174.1611180305,0.6012570857,74.588424606
0,173.6,176.3427560329,0.4620505013,89.4659556491
0,171.2,173.9719889164,0.5580103902,80.2301287092
0,180.2,182.9727048874,0.5466406978,81.2530379782
0,173.8,176.5428278446,0.5507369358,82.3699181624
0,180.2,182.9491760731,0.6041911175,75.7301147457
0,180.2,182.9418020248,0.5685637469,76.9599650547
0,177.8,180.5387461185,0.5708486708,74.4399590899
0,176.8,179.5097081661,0.5377398481,92.0042497237
0,172.2,174.9779360294,0.5193922264,81.0239904901
0,180.2,182.9982628822,0.568136594,73.7918715537
0,174.8,177.6145818233,0.4891077301,96.3127978592
0,178.6,181.529720068,0.5712149598,78.8687684686
0,170,172.8666460514,0.5923342423,81.2345696112
0,180.2,183.0823628902,0.5385980272,80.8786898179
0,175,177.8849790096,0.4480070963,92.2487607331
0,175.8,178.7326447964,0.6555164372,62.6157519459
0,143.6,146.5046038628,0.4558071678,94.5475779029
0,174.6,177.5343599319,0.4753525819,88.9193987598
0,169.8,172.7732930183,0.583752531,78.6514868815
0,178.4,181.3848609924,0.4855100546,86.685820437
0,145.2,148.238795042,0.6775926183,50.8679236877
0,180.2,183.2915050983,0.6395564933,71.9550821037
0,173.2,176.2688951492,0.4644064054,86.6053587238
0,179.8,182.9183399677,0.5474000579,81.2648595623
0,174.2,177.5991549492,0.522183232,80.3055533833
0,173.6,176.8072810173,0.4790167495,86.8759426451
0,180.2,183.4365131855,0.5550680535,77.1986351826
0,174,177.3356790543,0.6715035731,77.8568491943
0,180.2,183.5336821079,0.5724240481,72.4814286072
0,173,176.4045579433,0.5246515613,95.5153656002
0,171.6,175.1915979385,0.4713142533,87.0837042219
0,174,177.4835269451,0.5784497264,79.9774705887
0,173.2,176.7531599998,0.4740696224,85.0140161994
0,176,179.6788949966,0.4814756523,93.253746921
0,176.6,180.2525250912,0.4803364442,88.3429019625
0,170.2,173.9902379513,0.4611287669,85.0164579919
0,172.2,175.9902470112,0.5307856276,79.0629453019
0,180.2,184.0896911621,0.5097481854,82.2554301716
0,180.2,184.0230638981,0.5593164273,74.8232397181
0,180.2,184.2353179455,0.5344667609,77.0466550331
0,172.8,176.891890049,0.5768607087,64.9739518636
0,180.2,184.4226741791,0.5548977558,79.0973240041
0,175.6,179.9378390312,0.4293370072,86.6113879458
0,171,175.6743080616,0.4919909313,96.1396544799
0,175.4,180.0097880363,0.5877147069,78.4714799625
0,180.2,185.3651590347,0.5291703125,80.0210893113
0,171,175.9291028976,0.5523515126,85.1529212253
0,180.2,185.8552951813,0.5810430589,77.325039629
0,180.2,185.6136620045,0.7267869212,52.0866704661
