success_status,total_time_sim,total_time_run,total_error_position,total_error_orientation
0,170.4,173.6903569698,0.4824979402,93.4391222396
0,143,145.7519590855,0.4534177648,95.9181212569
0,174.8,177.6225349903,0.4660949719,90.793833526
0,173.8,176.5826911926,0.5016170101,92.1398938127
0,180.2,183.0018568039,0.564876986,75.9642002139
0,180.2,183.036634922,0.5520721704,78.2974841986
0,172,174.7801640034,0.5676227876,81.4266225528
0,175,177.8101789951,0.4932711343,85.0612017133
0,174,176.8099839687,0.4590337077,85.7786081616
0,180.2,183.0318381786,0.57692134,77.8950363828
0,173.8,176.6266579628,0.4805505715,91.964814276
0,170,172.8627018929,0.5059059942,86.9636457775
0,173.4,176.2614531517,0.5059678029,92.3207648642
0,175.4,178.3136970997,0.5073296494,83.7998869997
0,174,176.9255270958,0.5957887868,75.3706000902
0,171.4,174.3233959675,0.6036730907,85.4166426557
0,172.8,175.7260270119,0.4719917131,91.8724033375
0,177.4,180.3266270161,0.4793939855,81.2474642021
0,171.4,174.3577861786,0.4909001691,88.9899594996
0,169.2,172.2333769798,0.4926389785,94.628110015
0,173.8,176.830878973,0.5073714874,83.1586146431
0,180.2,183.2666330338,0.5401575629,73.2833561247
0,174,177.0890660286,0.5363679006,84.0005227831
0,180.2,183.3204700947,0.6305488582,68.499106648
0,180.2,183.3709180355,0.6934981645,59.1794246728
0,180.2,183.4506120682,0.6447634432,64.729096794
0,172.2,175.4637300968,0.4963529237,92.3309179735
0,172.4,175.6264650822,0.6513484145,75.9695363989
0,180.2,183.5040979385,0.5471690701,77.7874313714
0,180.2,183.5046639442,0.5815965147,73.2583579406
0,172.6,175.9235868454,0.5049117863,93.8710305118
0,172.4,175.7615580559,0.465639018,92.3330593481
0,180.2,183.6119389534,0.5595719215,77.6372312668
0,180.2,183.8285040855,0.5416754277,80.5170842374
0,176.4,180.5548300743,0.6528316285,75.4251494365
0,172.4,176.0434780121,0.5849405819,66.5327182974
0,171.6,175.2922968864,0.5061341315,94.1983883786
0,174.6,178.6047480106,0.4937990584,93.5961432644
0,171.2,174.9620950222,0.5063166457,90.1780930499
0,172.4,176.2691979408,0.6062845533,71.8329345121
0,180.2,184.1328840256,0.5919364554,75.3051404033
0,172.8,176.6679091454,0.5333947704,78.7617295638
0,172.6,176.7280840874,0.5056145913,91.2650949652
0,180.2,184.5855751038,0.5631811353,71.851643409
0,180.2,184.5788531303,0.5260178281,81.4346993442
0,180.2,184.8356041908,0.5710554192,72.5740278659
0,180.2,184.6866779327,0.4941550535,82.3673989805
0,174.2,178.8780138493,0.6051367374,81.9447199889
0,174.8,179.7046818733,0.4750869022,90.741270847
0,180.2,184.9062449932,0.5316621453,80.4161149962
