success_status,total_time_sim,total_time_run,total_error_position,total_error_orientation
0,180.2,336.3447930813,0.3438345967,76.0971937399
0,180.2,237.9625651836,0.2021543644,26.2917733378
1,75.8,128.4731490612,0.0737731772,0.970203058
0,180.2,304.4592709541,0.095300396,84.5504280593
1,164,227.1222381592,0.0612471209,7.9989742845
0,180.2,238.1064071655,0.173179737,29.0439298195
1,178.2,337.8766582012,0.0983813681,5.1097090596
1,167.2,250.0258460045,0.0829676311,7.9754001263
0,180.2,251.0466039181,0.2484558179,19.9382718235
1,75.8,128.2980780602,0.0960744183,4.9669248022
1,162,245.0836019516,0.0497757743,7.5404298451
0,180.2,232.1688239574,0.2023489099,31.5522708213
0,180.2,312.9970641136,0.2721863313,75.5135164145
0,180.2,250.445194006,0.2441810702,20.7201203778
1,76.8,134.8603880405,0.0841703904,2.4872252781
0,180.2,258.5052218437,0.0825748829,9.3900254183
0,180.2,249.1325249672,0.1707385874,15.1871546355
0,180.2,254.8991510868,0.1095297558,10.8487632805
1,76.4,132.2058749199,0.0668869192,5.1255654336
0,180.2,303.3590488434,0.1322268457,78.1119234932
0,180.2,252.2244560719,0.1638785315,13.2401675462
0,180.2,372.3756217957,0.3354844035,40.6125689376
0,131.4,233.3369810581,0.2983747029,19.5819758079
0,180.2,242.940335989,0.1256699903,41.7097246511
0,180.2,257.2466599941,0.1514188411,11.6244986973
0,180.2,297.3422420025,0.1979523389,25.1452745956
0,180.2,255.7266921997,0.0701189371,9.4838767388
0,180.2,244.6733958721,0.1593946856,25.2568296171
0,180.2,243.2790389061,0.2002313758,17.598538963
0,180.2,327.8338518143,0.4111778092,71.7012016252
1,178.2,258.5991339684,0.0713321746,8.950247547
0,180.2,242.9628200531,0.2456524954,24.1409902775
0,90.8,165.4218621254,0.2269279733,10.7482569802
0,180.2,268.8511350155,0.0678947691,11.035064109
1,146.2,224.0925991535,0.0911752732,9.0436387802
0,180.2,331.9372529984,0.4272975342,84.2859262083
1,76.4,135.4632358551,0.0912832299,5.5049084379
0,180.2,247.677382946,0.1171032438,14.4781223209
0,180.2,239.4671311378,0.2354547979,25.3996849303
1,169.8,249.1298069954,0.0461289803,8.391444772
1,76.6,126.0042040348,0.0969942311,0.4538070278
0,180.2,256.9911990166,0.1357331248,13.8391636913
0,113.6,171.3232629299,0.1022454651,13.3880630098
1,75.2,122.3446040154,0.0785660988,5.3139840718
1,92.6,145.2763259411,0.0651228598,5.951416257
1,75.6,130.3196489811,0.0855487401,7.4594043968
0,180.2,234.1078429222,0.2160924135,28.4794108389
1,76,126.1153290272,0.0992512103,2.2073691748
0,180.2,296.3745219707,0.444542952,57.0363137279
1,178.2,258.5991339684,0.0713321746,8.950247547
