success_status,total_time_sim,total_time_run,total_error_position,total_error_orientation
0,180.2,183.4520571232,2.2342716738,121.250213586
0,180.2,183.3021221161,2.2625086342,129.8600213255
0,180.2,183.3007280827,2.5075308075,152.5569581653
0,180.2,183.2521350384,2.2487095029,123.6261117232
0,180.2,183.4567360878,2.2706607583,142.8059186944
0,180.2,183.237901926,2.0440837714,124.8297001139
0,180.2,183.2462899685,2.2658223686,125.7696073923
0,180.2,183.2397270203,2.1102563529,129.8318214061
0,180.2,183.2585787773,2.0897840757,89.2817020666
0,180.2,183.2309629917,1.8067558583,107.4862255277
0,180.2,183.2422969341,2.0198330224,113.1575283136
0,180.2,183.3856401443,2.257265774,130.3614955933
0,180.2,183.2561099529,2.0956320436,90.7914440226
0,180.2,183.2357468605,1.782735945,106.1225479897
0,180.2,183.2806551456,2.0326844353,115.7088974945
0,180.2,183.2287790775,2.2009756561,118.9694200269
0,180.2,183.2500047684,1.7498934239,101.4302666377
0,180.2,183.4180560112,2.0897190405,132.9385060091
0,180.2,183.4153120518,2.4191046787,128.8411977251
0,180.2,183.336026907,2.0426409341,122.0416854479
0,180.2,183.2919960022,2.2939830126,127.0159193755
0,180.2,183.7665309906,2.2902504305,141.0770240771
0,180.2,183.3940601349,2.2584189138,128.9976994472
0,180.2,183.3798649311,2.2584416719,127.3151208589
0,180.2,183.2844400406,1.9946214094,106.775533126
0,180.2,183.2560250759,2.0787359529,88.77855634
0,180.2,183.7132439613,2.3076160185,144.5857896681
0,180.2,183.3061389923,2.0061143158,112.567266311
0,180.2,183.4177088737,2.0721398093,130.1645298908
0,180.2,183.3651587963,2.1056463492,130.9987084103
0,180.2,183.5234479904,2.3754251137,126.3284297633
0,180.2,184.1142649651,2.4532844397,139.2147357629
0,180.2,183.2991080284,3.3140773433,43.2140448977
0,180.2,183.9516761303,2.4092186358,124.8922257504
0,180.2,183.3070759773,2.0104128783,109.3904117549
0,180.2,184.0438539982,2.4613105316,134.1668870972
0,180.2,183.3527388573,2.2653664364,121.7812011851
0,180.2,183.8411221504,2.4696218594,140.3268635509
0,180.2,183.880092144,2.4971315414,150.3928297401
0,180.2,183.5041570663,2.2148740659,115.2410139903
0,180.2,184.7178640366,2.7738320802,160.4827608396
0,180.2,183.3698029518,3.3223882202,53.2355761478
0,180.2,183.6481039524,2.2592627539,120.9657434598
0,180.2,184.0878348351,2.4909891716,141.9445625217
0,180.2,184.1318569183,2.2893329097,139.2221097348
0,180.2,183.7494449615,2.2837629697,124.8126555081
0,180.2,184.0220191479,2.2698083737,133.12093832
0,180.2,183.6916828156,2.0646509267,127.0272007718
0,180.2,184.0938060284,2.6059937724,134.3003734764
0,180.2,183.5216407776,1.9903605013,105.1065051556
