success_status,total_time_sim,total_time_run,total_error_position,total_error_orientation
0,180.2,201.1409089565,0.2417528442,58.2698047534
0,180.2,200.5278720856,0.3168284867,46.0231667555
0,180.2,197.8461799622,0.3878236531,56.1558484195
0,180.2,196.7364811897,0.8356201413,69.5552887879
0,180.2,197.0162520409,0.1790246769,53.9131532544
0,180.2,197.0672600269,0.2468636455,62.0517421066
0,180.2,198.196942091,0.3893397632,55.321215902
0,180.2,197.0780248642,0.3267721989,42.0253344201
0,180.2,198.1047980785,0.2186678014,43.0201729451
0,180.2,198.5648598671,0.2753437668,64.9812316679
0,180.2,197.7031290531,0.2688398617,62.363530791
0,180.2,198.8290901184,0.2187694085,54.1226096436
0,180.2,197.8551239967,0.2432317854,40.9374082723
0,180.2,198.9135899544,0.3375566453,50.0734638582
0,180.2,200.3034169674,0.2991347857,49.6000568024
0,180.2,199.563560009,0.3106452841,41.7891992805
0,180.2,199.6836769581,0.1919644564,50.1587456555
0,180.2,202.5956730843,0.3668140143,55.3426867359
0,180.2,200.5470330715,0.194819262,48.4789047637
0,180.2,200.3552689552,0.2547141331,44.1478586571
0,180.2,201.7106947899,0.2181162329,53.964457708
0,180.2,196.8670639992,0.3673697666,50.7851800134
0,180.2,198.1501719952,0.3682458658,55.5986679294
0,180.2,199.1777851582,0.5426456998,58.9009712064
0,180.2,203.0843040943,0.1261716233,30.9687908536
0,180.2,205.5393669605,0.3485797792,49.8294431087
0,180.2,200.8678870201,0.2262930556,40.6116455314
0,180.2,199.0983889103,0.2320039347,41.477815683
0,180.2,202.0714859962,0.3659731655,52.017031408
0,180.2,204.1323559284,0.1684268421,54.04135071
0,180.2,204.0908970833,0.3142381843,43.8236314626
0,180.2,200.2929160595,0.3804719524,53.8840137773
0,180.2,198.7156710625,0.4857197489,41.4876139845
0,180.2,200.527575016,0.2579378982,58.2023209337
0,180.2,185.054527998,0.3670993734,20.0153223094
0,180.2,184.9744811058,0.5293220194,18.4124763353
0,180.2,184.9156470299,0.3417538618,10.1903565422
0,180.2,200.527575016,0.13272805,10.8577196476
0,180.2,184.9722061157,0.8218605595,16.2865998498
0,180.2,184.9261360168,0.5871809973,17.0820264919
0,180.2,184.9483129978,0.8208235559,14.6201787797
0,180.2,185.1183481216,0.1797221045,18.1056863047
0,180.2,184.9686009884,0.8124954645,10.4801088762
0,180.2,185.0270888805,0.6189812426,21.1210410566
0,180.2,185.095788002,0.5821699794,18.4457986969
0,180.2,185.1226232052,0.5868806791,17.0622313677
0,180.2,185.1183481216,0.3935860973,12.3397470942
0,180.2,185.2451760769,0.5939608129,15.2514360847
0,180.2,186.4587910175,0.4042618059,20.7709678108
0,180.2,201.7106947899,0.2181162329,53.964457708
