success_status,total_time_sim,total_time_run,total_error_position,total_error_orientation
0,180.2,181.8553869724,0.7972481757,75.4289981697
0,180.2,181.6809439659,0.4143388112,69.2692978968
0,180.2,181.6626980305,0.409356531,69.3478302771
0,180.2,181.6352720261,0.3795988231,70.3430834934
0,180.2,181.6582589149,0.3406687061,69.9699666493
0,180.2,181.6361629963,0.420473933,68.9279016868
0,180.2,181.7208840847,0.5009595164,68.1222226945
0,180.2,181.645950079,0.4134151029,66.006264955
0,180.2,181.6527819633,0.5283480667,67.3809896836
0,180.2,181.6904799938,0.2806897884,70.4092968186
0,180.2,181.6324830055,0.3941398333,66.7524846922
0,180.2,181.6670050621,0.4490866372,72.8358692988
0,180.2,181.6639800072,0.3432523536,74.0326989254
0,180.2,181.6665000916,0.5047703094,68.4907427685
0,180.2,181.6699359417,0.3753115579,66.4214176299
0,180.2,181.6669530869,0.2822463268,63.7528532456
0,180.2,181.6522581577,0.4476476187,72.1530832678
0,180.2,181.6739258766,0.4291801286,69.7746355156
0,180.2,181.6598689556,0.3336686045,62.4945287017
0,180.2,181.6948320866,0.7435103995,73.7424534645
0,180.2,181.6911098957,0.4190415806,66.2956286772
0,180.2,181.7210190296,0.4342495728,71.0029922117
0,180.2,181.6892590523,0.4526724067,66.2449376058
0,180.2,181.6857631207,0.4251783517,71.0017659915
0,180.2,181.7025911808,0.4410475694,71.5974031678
0,180.2,181.7143290043,0.2845840867,71.0090042988
0,180.2,181.7863388062,0.4066310567,68.7659082976
0,180.2,181.7616610527,0.5107213269,68.5603177777
0,180.2,181.7579431534,0.4355845164,70.6811526444
0,180.2,181.8298518658,0.4829052339,67.8944861739
0,180.2,181.7371740341,0.3944375024,67.897309171
0,180.2,181.7712020874,0.3432165602,66.7263929655
0,180.2,181.9069490433,0.4384032916,71.5430593818
0,180.2,181.8219799995,0.4124929407,67.0603166307
0,180.2,181.8081231117,0.4283846403,69.723701372
0,180.2,181.9168748856,0.3067055548,71.605793189
0,180.2,181.9359428883,0.2899585867,64.7367146023
0,180.2,181.9261460304,0.3002372477,59.8399161228
0,180.2,181.9100830555,0.4198879201,69.6927074239
0,180.2,181.9453029633,0.4224897454,69.0386258519
0,180.2,181.9881770611,0.4094709744,68.2868231402
0,180.2,182.0009951592,0.3131303543,64.0926465216
0,180.2,182.1773068905,0.5089537896,68.0317191048
0,180.2,182.2836041451,0.2771361706,62.16903217
0,180.2,182.4057240486,0.331887623,72.2730797628
0,180.2,182.3022320271,0.3132051837,72.221843667
0,180.2,182.3475549221,0.4055983295,69.2772629308
0,180.2,182.4062411785,0.4347880638,68.8668695186
0,180.2,182.3897738457,0.485450347,67.9052574839
0,180.2,182.5722839832,0.3754602502,68.4757963655
